0.0858,-0.1677,-0.9828
0.1092,-0.1794,-0.9867
0.1014,-0.1794,-0.9828
0.1014,-0.1755,-0.9828
0.0936,-0.1638,-0.9828
0.0975,-0.1677,-0.9906
0.1014,-0.1755,-0.9828
0.1053,-0.1638,-0.9828
0.0936,-0.1677,-0.9867
0.0897,-0.1677,-0.9789
0.0975,-0.1599,-0.9672
0.1209,-0.1716,-0.9633
0.1287,-0.1755,-0.9633
0.1404,-0.1794,-0.9711
0.1326,-0.1677,-0.9828
0.117,-0.156,-0.975
0.1053,-0.1599,-0.9672
0.117,-0.1638,-0.9672
0.1287,-0.1677,-0.9672
0.1404,-0.1638,-0.9633
0.1365,-0.1638,-0.9633
0.1404,-0.1638,-0.9633
0.1287,-0.1755,-0.975
0.1287,-0.1677,-0.9828
0.1365,-0.156,-0.9828
0.1365,-0.156,-0.9711
0.1287,-0.1482,-0.9789
0.1287,-0.156,-0.9789
0.1365,-0.1599,-0.9867
0.1209,-0.1482,-0.9945
0.1131,-0.1599,-1.0023
0.1131,-0.1521,-0.9984
0.1092,-0.1599,-0.9828
0.1053,-0.1521,-0.9828
0.117,-0.1599,-0.9828
0.1209,-0.1521,-0.9789
0.1209,-0.1482,-0.9867
0.117,-0.1482,-0.9945
0.1131,-0.156,-0.9789
0.1131,-0.1521,-0.975
0.1092,-0.1521,-0.9711
0.1248,-0.1677,-0.9984
0.1248,-0.1755,-0.9945
0.1248,-0.1599,-0.9828
0.1209,-0.1638,-0.9828
0.1287,-0.1677,-0.9828
0.1248,-0.1638,-0.9828
0.1248,-0.1677,-0.9867
0.1287,-0.1677,-0.9867
0.1248,-0.1677,-0.9945
0.1248,-0.1599,-0.9867
0.117,-0.1521,-0.975
0.1053,-0.1443,-0.9711
0.1053,-0.1404,-0.975
0.1014,-0.1443,-0.9633
0.1053,-0.1521,-0.9633
0.1209,-0.156,-0.9672
0.1209,-0.1638,-0.975
0.1131,-0.1599,-0.9711
0.117,-0.156,-0.975
0.117,-0.1521,-0.9711
0.1209,-0.1599,-0.9828
0.1092,-0.1599,-0.9828
0.0975,-0.156,-0.975
0.1053,-0.1599,-0.9633
0.1131,-0.1599,-0.9633
0.1209,-0.1521,-0.9672
0.1248,-0.1638,-0.975
0.117,-0.156,-0.975
0.1248,-0.1638,-0.9828
0.117,-0.1638,-0.975
0.117,-0.1677,-0.9789
0.117,-0.1755,-0.9828
0.1131,-0.1794,-0.9945
0.1131,-0.1794,-0.9906
0.1209,-0.1833,-0.9867
0.117,-0.1794,-0.9828
0.1053,-0.1794,-0.9984
0.0897,-0.1794,-1.0101
0.0936,-0.1755,-0.9984
0.0936,-0.1677,-1.0023
0.0975,-0.1833,-0.9945
0.0936,-0.1677,-1.0023
0.0975,-0.1716,-0.9867
0.0975,-0.1677,-0.9789
0.078,-0.1677,-0.9867
0.0663,-0.1755,-0.975
0.0585,-0.1677,-0.9633
0.0546,-0.1599,-0.9633
0.0741,-0.1638,-0.9672
0.1014,-0.1677,-0.9828
0.1053,-0.1716,-0.9828
0.0975,-0.1794,-0.975
0.0741,-0.1755,-0.9711
0.0741,-0.1833,-0.9672
0.0663,-0.1833,-0.9672
0.078,-0.1911,-0.9672
0.078,-0.1833,-0.9711
0.1014,-0.1872,-0.9867
0.117,-0.1911,-0.9828
0.1248,-0.1833,-0.9867
0.1209,-0.1677,-0.9789
0.1209,-0.1755,-0.975
0.117,-0.1716,-0.9555
0.1131,-0.1833,-0.9672
0.1053,-0.1833,-0.9711
0.1053,-0.1833,-0.975
0.1092,-0.1794,-0.9867
0.1053,-0.1794,-0.9828
0.117,-0.1755,-0.975
0.1209,-0.1755,-0.9867
0.117,-0.1755,-0.9789
0.1131,-0.1755,-0.9828
0.1053,-0.1833,-0.9828
0.1014,-0.1833,-0.9711
0.0975,-0.1755,-0.975
0.1014,-0.1833,-0.9711
0.1092,-0.1833,-0.975
0.117,-0.1872,-0.9672
0.1248,-0.1833,-0.9789
0.117,-0.1794,-0.9711
0.117,-0.1716,-0.9711
0.1092,-0.1716,-0.9789
0.1014,-0.1716,-0.9672
0.1014,-0.1794,-0.9711
0.1092,-0.1716,-0.9711
0.1131,-0.1755,-0.975
0.1131,-0.1755,-0.9789
0.1209,-0.1716,-0.9789
0.1248,-0.1716,-0.9789
0.1287,-0.1794,-0.9867
0.117,-0.1833,-0.9789
0.1092,-0.1794,-0.9906
0.1131,-0.1833,-0.9906
0.117,-0.1755,-0.9906
0.117,-0.1716,-0.9789
0.1131,-0.1716,-0.9828
0.1209,-0.1716,-0.9828
0.1131,-0.1755,-0.9789
0.1053,-0.1716,-0.9906
0.1053,-0.1677,-0.9906
0.0975,-0.1638,-0.975
0.1014,-0.1716,-0.975
0.0975,-0.1716,-0.9672
0.0975,-0.1755,-0.9672
0.1014,-0.1716,-0.9789
0.1014,-0.1677,-0.9672
0.1014,-0.1677,-0.9789
0.1053,-0.1677,-0.975
0.0819,-0.1677,-0.9633
0.0858,-0.1794,-0.9828
0.0819,-0.1755,-0.9828
0.0897,-0.1716,-0.9828
0.0936,-0.1677,-0.9906
0.0936,-0.1716,-0.9906
0.0819,-0.1716,-0.9906
0.0897,-0.1755,-0.9945
0.1053,-0.1716,-0.9984
0.117,-0.156,-0.9828
0.1209,-0.1638,-0.9945
0.1131,-0.1521,-0.9945
0.1092,-0.156,-0.9789
0.0975,-0.1716,-0.9828
0.1014,-0.1794,-0.9867
0.1053,-0.1794,-0.9906
0.117,-0.1716,-0.9828
0.1248,-0.1677,-0.9828
0.1209,-0.1599,-0.9867
0.117,-0.1677,-0.9633
0.1131,-0.1755,-0.9633
0.1092,-0.1716,-0.975
0.1209,-0.1755,-0.975
0.1287,-0.1755,-0.9789
0.1287,-0.1794,-0.975
0.1287,-0.1599,-0.9672
0.1248,-0.1638,-0.9711
0.1326,-0.1599,-0.9711
0.1248,-0.1638,-0.975
0.1209,-0.1677,-0.9789
0.1131,-0.1638,-0.975
0.1092,-0.1599,-0.9711
0.117,-0.1677,-0.975
0.117,-0.1638,-0.9672
0.117,-0.1716,-0.9711
0.117,-0.1716,-0.9711
0.1287,-0.1755,-0.975
0.1209,-0.1599,-0.975
0.1248,-0.1599,-0.9828
0.117,-0.1638,-0.9867
0.117,-0.1716,-0.9867
0.117,-0.1716,-0.9867
0.117,-0.1716,-0.9906
0.1131,-0.1677,-0.9867
0.1092,-0.1677,-0.9711
0.1209,-0.1716,-0.9711
0.1248,-0.1716,-0.9711
0.1287,-0.1677,-0.9789
0.117,-0.156,-0.9789
0.1053,-0.1716,-0.9789
0.1053,-0.1716,-0.9789
0.1131,-0.1638,-0.9828
0.117,-0.1599,-0.9906
0.1326,-0.1599,-0.9906
0.1248,-0.1716,-1.0023
0.117,-0.1833,-0.9945
0.1209,-0.1755,-0.9867
0.1092,-0.1755,-0.9984
0.1248,-0.1755,-1.0023
0.1248,-0.1716,-0.9906
0.1287,-0.1716,-0.9867
0.1209,-0.1716,-0.9789
0.117,-0.1755,-0.9828
0.1014,-0.1716,-0.9789
0.1092,-0.1716,-0.9867
0.1092,-0.1599,-0.9828
0.1131,-0.1599,-0.9789
0.1092,-0.156,-0.975
0.1131,-0.156,-0.9711
0.1131,-0.1599,-0.975
0.1131,-0.1638,-0.975
0.117,-0.1716,-0.9789
0.1131,-0.1599,-0.975
0.0975,-0.1638,-0.9711
0.1092,-0.1755,-0.9711
0.1092,-0.1638,-0.9711
0.1209,-0.1716,-0.975
0.1131,-0.1716,-0.975
0.1209,-0.1638,-0.975
0.117,-0.1638,-0.9789
0.1014,-0.1677,-0.9789
0.0975,-0.1716,-0.9711
0.1014,-0.1794,-0.9672
0.1131,-0.1716,-0.9828
0.1209,-0.1755,-0.9867
0.1248,-0.1794,-0.9828
0.1287,-0.1833,-0.9711
0.1248,-0.1794,-0.9633
0.1248,-0.1716,-0.9633
0.1248,-0.1755,-0.9672
0.1248,-0.1794,-0.9672
0.117,-0.1755,-0.9711
0.1092,-0.1872,-0.9672
0.117,-0.1755,-0.975
0.1053,-0.1677,-0.9633
0.1209,-0.1716,-0.975
0.1248,-0.1599,-0.9789
0.1248,-0.1716,-0.9789
0.1209,-0.1638,-0.975
0.1209,-0.1638,-0.9828
0.1209,-0.1716,-0.9828
0.1131,-0.1677,-0.9828
0.117,-0.1716,-0.9828
0.1131,-0.1638,-0.9906
0.1092,-0.1638,-0.9945
0.1131,-0.1599,-0.9945
0.117,-0.1599,-0.9867
0.1209,-0.1521,-0.9945
0.1209,-0.1638,-0.9789
0.1248,-0.1638,-0.9945
0.1365,-0.1599,-0.9945
0.1326,-0.156,-0.9945
0.1326,-0.1521,-0.9867
0.1365,-0.1599,-0.9906
0.1404,-0.1677,-0.9906
0.1287,-0.1716,-0.9945
0.1326,-0.1677,-1.0023
0.1287,-0.156,-0.9867
0.1326,-0.1599,-0.9906
0.1365,-0.156,-0.9945
0.1365,-0.1599,-0.9906
0.1443,-0.1677,-0.9867
0.1443,-0.1677,-0.9867
0.1365,-0.1677,-0.9789
0.1248,-0.1599,-0.9867
0.117,-0.1521,-0.9711
0.1092,-0.1521,-0.9711
0.1092,-0.1599,-0.9711
0.1287,-0.1638,-0.975
0.1287,-0.1599,-0.9711
0.1326,-0.1599,-0.9867
0.1248,-0.1599,-0.9789
0.1092,-0.156,-0.975
0.1014,-0.156,-0.9867
0.0975,-0.1599,-0.9789
0.1014,-0.156,-0.9828
0.1014,-0.1599,-0.9867
0.1131,-0.1716,-0.9828
0.117,-0.1677,-0.9867
0.1209,-0.1599,-0.975
0.1209,-0.1521,-0.9633
0.117,-0.1482,-0.9516
0.1131,-0.156,-0.9633
0.1365,-0.1638,-0.9672
0.1521,-0.1677,-0.9711
0.1599,-0.1638,-0.9711
0.1521,-0.1638,-0.9711
0.1365,-0.156,-0.9711
0.117,-0.156,-0.9711
0.1053,-0.1677,-0.9867
0.1092,-0.1677,-0.9828
0.1248,-0.1794,-0.9867
0.1404,-0.1872,-0.9789
0.1521,-0.1872,-0.975
0.1599,-0.1833,-0.9633
0.1716,-0.1872,-0.9516
0.1521,-0.1911,-0.9594
0.1404,-0.1833,-0.9594
0.1131,-0.1833,-0.9633
0.0897,-0.1833,-0.9711
0.0702,-0.1755,-0.9594
0.0741,-0.1599,-0.9711
0.0858,-0.1638,-0.9672
0.1014,-0.1599,-0.9711
0.1053,-0.1599,-0.975
0.1014,-0.1482,-0.9711
0.0897,-0.1521,-0.9711
0.0819,-0.1482,-0.9633
0.0663,-0.1521,-0.975
0.0663,-0.1521,-0.9828
0.0624,-0.1443,-0.9789
0.0702,-0.1443,-0.9789
0.0741,-0.1521,-0.975
0.0663,-0.1482,-0.9789
0.0624,-0.156,-0.9906
0.078,-0.156,-0.9867
0.0858,-0.1521,-0.9945
0.0975,-0.1599,-1.0023
0.1014,-0.156,-1.0023
0.1092,-0.1599,-0.9945
0.1014,-0.1599,-0.9867
0.1131,-0.1599,-0.9906
0.117,-0.1716,-0.9906
0.117,-0.1677,-1.0023
0.117,-0.1677,-1.0023
0.1131,-0.1677,-1.0101
0.1092,-0.1599,-1.0062
0.117,-0.1638,-0.9945
0.1209,-0.1599,-0.9945
0.1209,-0.1599,-0.9906
0.1209,-0.1638,-0.9984
0.117,-0.156,-0.9984
0.1053,-0.1521,-0.9984
0.0975,-0.1482,-1.0023
0.1014,-0.156,-0.9984
0.1014,-0.1599,-0.9906
0.1014,-0.1521,-0.975
0.1131,-0.1365,-0.9828
0.1131,-0.1482,-0.9789
0.117,-0.1599,-0.9789
0.1131,-0.1599,-0.9828
0.1131,-0.1521,-0.975
0.1131,-0.1521,-0.9828
0.1131,-0.1482,-0.9711
0.117,-0.156,-0.9711
0.1248,-0.156,-0.9672
0.1287,-0.1599,-0.9711
0.1287,-0.1677,-0.9789
0.1209,-0.1833,-0.9945
0.1131,-0.1716,-0.9906
0.1131,-0.1677,-0.9906
0.117,-0.1677,-0.9984
0.1209,-0.1638,-0.9789
