0.0039,0.0078,-0.6357
0.0039,0.0039,-1.3143
-0.0078,0.0078,-1.8369
-0.0078,-0.0039,-1.4235
0.0078,0.0234,-1.248
-0.0039,-0.0039,-1.3182
0.0078,0.0117,-1.0101
0.0,-0.0039,-0.4095
-0.0078,0.0,-0.0819
0.0156,0.0039,-0.4446
-0.0078,-0.0078,-0.9867
0.0039,0.0117,-1.7277
-0.0117,0.0039,-1.6575
0.0039,0.0156,-1.248
0.0078,0.0039,-1.3104
-0.0195,0.0,-1.1817
-0.0078,-0.0078,-0.1404
0.0039,0.0,-0.2574
0.0039,0.0039,-0.7176
0.0039,0.0156,-1.4391
-0.0039,0.0,-1.3494
0.0039,0.0078,-1.2636
-0.0039,0.0156,-1.2948
0.0078,0.0039,-0.9243
0.0,0.0,-0.3198
0.0,0.0039,-0.1326
-0.0039,0.0,-0.507
-0.0078,0.0,-1.1076
0.0039,0.0117,-1.8018
-0.0078,0.0039,-1.3182
-0.0039,0.0039,-1.1271
0.0039,0.0117,-0.5694
0.0078,0.0,-0.1092
0.0039,0.0,-0.3159
-0.0078,0.0078,-0.7995
0.0078,0.0117,-1.5522
-0.0117,0.0078,-1.7823
-0.0078,0.0,-1.2792
0.0078,0.0234,-1.2792
-0.0117,-0.0039,-1.2675
0.0039,0.0156,-0.8463
-0.0078,-0.0039,-0.2301
0.0078,0.0039,-0.1716
0.0117,0.0039,-0.5811
-0.0039,-0.0039,-1.2246
-0.0078,0.0117,-1.8213
-0.0039,-0.0039,-1.4937
0.0117,0.0117,-1.2441
0.0039,0.0,-1.3182
-0.0039,0.0078,-1.0569
0.0039,0.0078,-0.4758
-0.0039,-0.0078,-0.0936
0.0117,0.0195,-0.39
-0.0078,0.0039,-0.8931
-0.0039,0.0156,-1.6614
-0.0117,0.0117,-1.7199
0.0078,0.0078,-1.2558
0.0039,0.0078,-1.3104
-0.0078,0.0,-1.2285
0.0078,0.0117,-0.7371
-0.0039,0.0,-0.1755
0.0,0.0156,-0.2262
-0.0078,0.0,-0.6513
-0.0039,0.0156,-1.3338
0.0,0.0078,-1.8408
-0.0078,0.0,-1.3923
0.0039,0.0195,-1.2558
0.0,0.0039,-1.3104
0.0156,0.0117,-0.9867
-0.0078,-0.0039,-0.3783
-0.0039,0.0,-0.0975
0.0117,0.0117,-0.4563
-0.0039,0.0,-1.0101
0.0,0.0234,-1.7472
0.0,-0.0039,-1.6419
-0.0039,0.0039,-1.2324
-0.0039,0.0117,-1.3182
-0.0117,0.0117,-1.1856
0.0117,0.0156,-0.6513
-0.0078,-0.0078,-0.1209
0.0078,0.0117,-0.2652
0.0039,0.0,-0.7371
-0.0039,0.0078,-1.4586
-0.0078,0.0039,-1.8291
-0.0117,0.0,-1.3338
0.0,0.0117,-1.2753
-0.0039,0.0,-1.287
0.0078,0.0195,-0.9165
0.0078,-0.0078,-0.2964
-0.0039,-0.0039,-0.1209
-0.0039,0.0078,-0.5187
0.0,0.0039,-1.1388
0.0,0.0117,-1.8135
-0.0156,-0.0039,-1.5444
-0.0039,0.0195,-1.2402
-0.0117,0.0117,-1.3377
0.0039,0.0,-1.1232
0.0078,0.0039,-0.5655
-0.0078,-0.0078,-0.0936
0.0039,0.0195,-0.3354
-0.0078,-0.0078,-0.8268
0.0,0.0039,-1.5756
-0.0078,0.0117,-1.7784
-0.0039,0.0117,-1.287
0.0117,0.0039,-1.2909
-0.0078,0.0,-1.2441
0.0078,0.0117,-0.8229
-0.0039,-0.0078,-0.2145
0.0,0.0156,-0.1755
0.0039,0.0039,-0.5967
-0.0078,0.0078,-1.2558
-0.0039,0.0156,-1.8525
-0.0156,0.0,-1.4664
0.0,0.0117,-1.248
-0.0156,-0.0039,-1.3104
0.0039,0.0117,-1.053
0.0039,0.0078,-0.4641
-0.0039,0.0078,-0.0897
0.0039,0.0078,-0.3978
-0.0078,0.0,-0.9204
0.0,0.0234,-1.677
0.0,-0.0039,-1.7043
0.0,0.0,-1.248
0.0,0.0078,-1.3065
-0.0039,0.0039,-1.2168
0.0039,0.0078,-0.7371
-0.0039,-0.0117,-0.1482
0.0,0.0195,-0.2301
0.0,-0.0039,-0.6708
0.0039,0.0039,-1.3767
-0.0078,0.0078,-1.833
-0.0156,-0.0039,-1.3767
-0.0039,0.0117,-1.248
-0.0078,0.0039,-1.3104
-0.0039,0.0078,-0.975
0.0078,0.0039,-0.3705
0.0,-0.0039,-0.1131
0.0,0.0078,-0.4797
-0.0039,0.0039,-1.0452
-0.0039,0.0117,-1.7511
-0.0117,0.0039,-1.6224
0.0,0.0156,-1.2441
0.0,0.0039,-1.3338
-0.0039,0.0039,-1.1622
0.0,0.0039,-0.624
-0.0039,-0.0039,-0.1092
0.0,0.0039,-0.2769
0.0,0.0117,-0.7683
-0.0039,0.0078,-1.4859
-0.0078,0.0,-1.8135
-0.0078,0.0078,-1.3299
0.0039,0.0117,-1.2753
-0.0156,0.0,-1.2831
0.0,0.0195,-0.8892
-0.0078,0.0039,-0.2886
0.0078,-0.0039,-0.1443
0.0,0.0078,-0.5343
0.0,0.0156,-1.1583
-0.0039,0.0117,-1.8096
0.0,0.0,-1.5366
0.0,0.0117,-1.2285
-0.0039,0.0,-1.3221
0.0,0.0156,-1.1115
0.0156,0.0,-0.5265
-0.0039,-0.0039,-0.0858
0.0039,0.0078,-0.3393
-0.0039,-0.0039,-0.8541
-0.0039,0.0078,-1.5912
-0.0039,0.0039,-1.7589
0.0,0.0039,-1.2792
0.0,0.0156,-1.2987
-0.0117,-0.0039,-1.2519
0.0039,0.0117,-0.7956
0.0,-0.0039,-0.2067
-0.0039,0.0078,-0.1872
0.0117,-0.0039,-0.6123
0.0,0.0039,-1.2753
-0.0078,0.0117,-1.8369
-0.0156,0.0078,-1.4508
0.0,0.0078,-1.2519
-0.0039,-0.0078,-1.3182
0.0,0.0117,-1.0335
0.0039,0.0,-0.4524
0.0078,-0.0117,-0.0741
0.0078,0.0039,-0.4173
-0.0078,-0.0039,-0.9438
0.0,0.0156,-1.6965
-0.0117,-0.0039,-1.6926
0.0078,0.0117,-1.2441
0.0156,0.0039,-1.3143
-0.0117,0.0039,-1.1973
0.0078,0.0117,-0.7098
-0.0117,-0.0156,-0.1677
0.0156,0.0039,-0.2301
0.0,0.0039,-0.6825
0.0039,0.0195,-1.4001
-0.0039,0.0039,-1.8291
-0.0117,-0.0039,-1.365
0.0039,0.0156,-1.2597
-0.0039,0.0117,-1.2987
0.0,0.0117,-0.9633
0.0078,0.0,-0.3471
-0.0078,-0.0078,-0.1209
0.0078,0.0156,-0.4797
-0.0078,0.0039,-1.0647
-0.0078,0.0117,-1.7628
-0.0078,0.0,-1.6068
0.0039,0.0156,-1.2441
-0.0078,0.0039,-1.3221
-0.0117,0.0039,-1.1427
0.0,0.0117,-0.6084
-0.0117,-0.0078,-0.0975
0.0039,0.0039,-0.3081
0.0117,0.0,-0.7722
0.0,0.0078,-1.5054
-0.0078,0.0,-1.7979
-0.0039,0.0039,-1.3065
0.0,0.0117,-1.2948
-0.0234,-0.0117,-1.2675
0.0,0.0078,-0.8697
-0.0078,-0.0039,-0.2535
0.0039,0.0,-0.1521
0.0039,0.0,-0.5616
-0.0039,0.0039,-1.1739
-0.0039,0.0117,-1.8252
