-0.8463,-0.0702,-0.8073
-0.8463,-0.0117,-0.9984
-0.7488,0.0117,-1.1349
-0.5889,0.0546,-1.2675
-0.4329,0.0546,-1.3416
-0.2184,0.0546,-1.2558
-0.0312,0.1482,-1.17
0.0936,0.351,-1.131
0.0351,0.5304,-1.1505
-0.0702,0.5148,-1.209
-0.2145,0.1209,-1.3689
-0.2379,-0.0039,-1.3923
-0.1833,-0.0546,-1.3065
-0.0078,-0.0936,-1.1622
0.1209,-0.0975,-0.9321
0.2223,-0.1287,-0.6162
0.2964,-0.2301,-0.3003
0.2964,-0.3471,-0.2184
0.2379,-0.4485,-0.4641
0.2379,-0.4836,-0.5811
0.0663,-0.3354,-0.4953
-0.2418,-0.1443,-0.4134
-0.4251,0.0312,-0.429
-0.5538,0.1443,-0.5733
-0.7449,0.2574,-0.7839
-0.9867,0.3783,-0.9477
-1.1622,0.4641,-1.053
-1.2129,0.5226,-1.1583
-1.0413,0.5343,-1.1349
-0.8502,0.5577,-1.0959
-0.6747,0.6123,-1.092
-0.5226,0.6435,-1.131
-0.4017,0.5577,-1.2363
-0.2691,0.3549,-1.3884
-0.1638,0.1443,-1.4664
-0.0507,0.0,-1.4508
0.039,-0.117,-1.3377
0.0897,-0.1404,-1.1739
0.1053,-0.1482,-1.0023
0.0741,-0.195,-0.819
-0.0078,-0.2262,-0.6864
-0.0936,-0.2652,-0.6279
-0.1716,-0.312,-0.6669
-0.2457,-0.3627,-0.6825
-0.351,-0.2808,-0.7059
-0.5694,-0.0819,-0.7254
-0.7995,0.0819,-0.6708
-0.9399,0.1482,-0.6747
-1.0374,0.1911,-0.7254
-1.1427,0.2457,-0.8385
-1.131,0.3549,-0.936
-1.0062,0.4095,-1.053
-0.7917,0.4095,-1.1778
-0.5889,0.3627,-1.1856
-0.429,0.3393,-1.1232
-0.2535,0.4056,-1.0842
-0.1248,0.4992,-1.0842
-0.078,0.5577,-1.0725
-0.0741,0.507,-1.1193
-0.0468,0.2925,-1.1817
0.0156,0.0429,-1.2285
0.1092,-0.1911,-1.2402
0.2184,-0.312,-1.1583
0.2925,-0.3432,-0.9945
0.3081,-0.3198,-0.7605
0.2691,-0.3042,-0.5304
0.2028,-0.3666,-0.3705
0.0819,-0.4758,-0.3783
-0.1209,-0.5109,-0.5928
-0.2379,-0.4602,-0.7527
-0.3003,-0.2691,-0.78
-0.4212,-0.0663,-0.7683
-0.5733,0.0468,-0.858
-0.7215,0.1131,-1.0335
-0.8697,0.1599,-1.2363
-0.9126,0.1677,-1.3455
-0.8658,0.1833,-1.3767
-0.819,0.2457,-1.3845
-0.7722,0.234,-1.2909
-0.4407,0.156,-0.975
-0.2457,0.1638,-0.9438
-0.0546,0.3159,-1.0179
0.0117,0.4056,-1.0608
0.0117,0.3744,-1.0647
-0.0468,0.2067,-1.1076
-0.1092,0.0195,-1.1505
-0.1716,-0.1326,-1.1661
-0.1755,-0.2145,-1.0998
-0.1365,-0.2418,-0.9399
-0.0507,-0.3003,-0.6786
0.0234,-0.4095,-0.4134
0.0429,-0.5187,-0.2613
0.0078,-0.624,-0.1794
-0.0936,-0.6474,-0.1989
-0.234,-0.5538,-0.3705
-0.3861,-0.3783,-0.5694
-0.5577,-0.1755,-0.7839
-0.7917,-0.0117,-0.9984
-0.9243,0.0663,-1.209
-0.9399,0.1053,-1.3806
-0.858,0.1131,-1.4859
-0.7176,0.0624,-1.4937
-0.5343,0.0039,-1.3689
-0.4173,0.0,-1.1388
-0.2925,0.0468,-0.9282
-0.1794,0.1989,-0.8034
-0.1794,0.3627,-0.741
-0.2613,0.4329,-0.7839
-0.3783,0.3237,-0.9087
-0.4875,0.1131,-0.9984
-0.5421,-0.1365,-0.9555
-0.5148,-0.3354,-0.8034
-0.3861,-0.4563,-0.5889
-0.234,-0.5187,-0.3471
-0.1482,-0.5772,-0.1911
-0.1404,-0.6396,-0.1677
-0.2067,-0.6396,-0.3354
-0.3159,-0.5304,-0.5343
-0.4758,-0.3081,-0.6825
-0.6708,-0.0858,-0.741
-0.8385,-0.0117,-0.8541
-0.7995,-0.0234,-1.0296
-0.7878,0.0156,-1.2402
-0.7098,0.0273,-1.3299
-0.5148,0.0039,-1.326
-0.3354,-0.0078,-1.2051
-0.1404,0.0546,-1.0959
0.0039,0.2613,-1.014
-0.0897,0.4797,-1.0374
-0.2496,0.5655,-1.092
-0.4056,0.4719,-1.1817
-0.4992,0.2847,-1.2246
-0.5811,0.1092,-1.2129
-0.6162,0.0273,-1.1505
-0.6006,0.0,-1.0413
-0.4914,-0.0351,-0.8658
-0.351,-0.1131,-0.6474
-0.2262,-0.2379,-0.4173
-0.1404,-0.3471,-0.2262
-0.1326,-0.4446,-0.2457
-0.1833,-0.468,-0.4485
-0.2067,-0.4134,-0.6903
-0.2613,-0.3081,-0.8073
-0.3042,-0.2301,-0.7761
-0.2769,-0.1872,-0.7917
-0.1716,-0.1716,-0.9204
0.039,-0.0858,-1.0959
0.2301,0.0234,-1.2948
0.3471,0.0429,-1.3845
0.3159,0.0195,-1.4157
0.3276,0.0507,-1.4001
0.3003,0.1638,-1.3455
0.1248,0.2691,-1.2909
-0.1872,0.2886,-1.2207
-0.5031,0.2262,-1.1895
-0.7566,0.1326,-1.1817
-0.9126,0.0195,-1.1505
-0.975,-0.0429,-1.1037
-0.8931,-0.1053,-1.0218
-0.6669,-0.1404,-0.8541
-0.4173,-0.2067,-0.6045
-0.2028,-0.3159,-0.3315
-0.0468,-0.4329,-0.1014
-0.0039,-0.4953,-0.0468
-0.0351,-0.5031,-0.1833
-0.2457,-0.3861,-0.2496
-0.4563,-0.2613,-0.2379
-0.468,-0.0429,-0.507
-0.4446,0.1053,-0.7488
-0.4095,0.1599,-0.9789
-0.2886,0.2379,-1.248
-0.2379,0.2379,-1.3728
-0.0585,0.312,-1.4391
