-1.56,-0.156,-0.0858
-1.1037,-0.0078,-0.2379
-0.5343,0.0156,-0.3393
-0.0273,-0.0078,-0.4056
0.234,-0.1053,-0.5694
0.3276,-0.1716,-0.8034
0.4251,-0.2418,-1.0257
0.5265,-0.2964,-1.1895
0.6357,-0.3276,-1.2753
0.7527,-0.3432,-1.404
0.8424,-0.312,-1.56
0.9789,-0.2847,-1.6302
1.0608,-0.3081,-1.5951
1.014,-0.3432,-1.4781
0.9048,-0.3276,-1.365
0.6903,-0.2496,-1.2207
0.2769,-0.0351,-1.0686
0.1404,-0.0585,-0.9828
0.0312,-0.1092,-0.9009
-0.0273,-0.1248,-0.7956
-0.078,-0.0936,-0.6864
-0.0858,-0.1287,-0.5109
-0.117,-0.1911,-0.3978
-0.1638,-0.2067,-0.3042
-0.1911,-0.1638,-0.234
-0.2535,-0.1287,-0.1248
-0.3042,-0.1092,-0.0039
-0.3822,-0.1131,0.0546
-0.4875,-0.0975,0.117
-0.624,-0.1014,0.0429
-0.7917,-0.2145,-0.2106
-1.0374,-0.4758,-0.3822
-1.3494,-0.7098,-0.5772
-1.5405,-0.7566,-0.7527
-1.5015,-0.6318,-0.8658
-1.3884,-0.4602,-1.092
-1.2753,-0.312,-1.2168
-1.0647,-0.1833,-1.2987
-0.6162,-0.0741,-1.326
-0.0195,0.0,-1.326
1.5756,-0.039,-1.3962
1.9929,-0.0702,-1.4937
1.9929,-0.0741,-1.4118
1.9929,0.0234,-1.2636
1.9929,0.117,-0.9204
1.4625,0.039,-0.4719
0.9009,-0.1053,-0.0663
0.3705,-0.2145,0.234
-0.1287,-0.2262,0.5109
-0.8268,0.0156,0.0975
-1.6224,0.1014,0.1209
-1.9968,-0.4797,0.4914
-1.9968,-0.5226,0.1872
-1.9968,-0.1794,0.0546
-1.7043,-0.0546,-0.2028
-1.0569,-0.1287,-0.4134
-0.5772,-0.2223,-0.5928
0.0273,-0.3159,-0.6669
0.7059,-0.39,-0.7956
1.3221,-0.4212,-1.1193
1.6419,-0.4329,-1.2246
1.9578,-0.429,-1.4274
1.9929,-0.3666,-1.4664
1.9929,-0.1872,-1.2519
1.7589,0.0078,-0.9828
1.209,0.0312,-0.7176
0.702,-0.0039,-0.4095
0.195,-0.0741,-0.1833
-0.3237,-0.0195,-0.0897
